applied_row_week,WALCL,WDTGAL,RRPONTSYD,net_liquidity,growth_26w_log,growth_13w_smooth,p_raw,p_applied,p_raw_source_week
2016-10-21,4467.382,409.693,191.81,3865.8789999999995,-0.06381455567994151,-0.0337417235163446,0.0,0.0,2016-10-14
2016-10-28,4454.326,420.256,142.065,3892.005,-0.04489887816535706,-0.03767771233405609,0.0,0.0,2016-10-21
2016-11-04,4453.087,371.894,176.232,3904.9610000000002,-0.05309164314888501,-0.0425928949862983,0.0,0.0,2016-10-28
2016-11-11,4455.087,365.454,130.993,3958.6400000000003,-0.045045466142048574,-0.0455855164649835,0.0,0.0,2016-11-04
2016-11-18,4453.633,375.908,116.044,3961.681,-0.04222186403634187,-0.04799389034221467,0.0,0.0,2016-11-11
2016-11-25,4465.782,386.683,119.371,3959.728,-0.04409089095148649,-0.04957835394016276,0.0,0.0,2016-11-18
2016-12-02,4446.307,422.034,208.524,3815.749,-0.08168295897866848,-0.05197896000910511,0.0,0.0,2016-11-25
2016-12-09,4448.618,344.032,185.812,3918.7740000000003,-0.06858660751582714,-0.05550551138990605,0.0,0.0,2016-12-02
2016-12-16,4470.973,325.271,169.563,3976.139,-0.04013837433346571,-0.05869651369385232,0.0,0.0,2016-12-09
2016-12-23,4469.089,387.014,307.477,3774.598,-0.07294105574228103,-0.06035728677940026,0.0,0.0,2016-12-16
2016-12-30,4451.451,372.825,323.912,3754.7140000000004,-0.057426130307086556,-0.06041923982187398,0.0,0.0,2016-12-23
2017-01-06,4453.101,371.833,266.468,3814.7999999999997,-0.06945133126583565,-0.058578212136430635,1.1538461538461537,0.0,2016-12-30
2017-01-13,4452.509,369.01,158.82,3924.6789999999996,-0.04763078065612208,-0.056232348994103634,1.5384615384615385,1.1538461538461537,2017-01-06
2017-01-20,4460.758,396.916,130.118,3933.7239999999997,-0.0351533806867678,-0.054027643225397964,2.3076923076923075,1.5384615384615385,2017-01-13
2017-01-27,4452.838,401.735,108.36,3942.7429999999995,-0.03436074575821176,-0.05321701765561756,2.6923076923076925,2.3076923076923075,2017-01-20
2017-02-03,4453.881,339.229,133.73,3980.922,-0.04232618228433937,-0.05238890528142174,3.076923076923077,2.6923076923076925,2017-01-27
2017-02-10,4456.236,287.035,122.934,4046.267,-0.022093971273002003,-0.05062340567611046,3.8461538461538463,3.076923076923077,2017-02-03
2017-02-17,4454.676,274.178,105.123,4075.3750000000005,-0.016629478803359733,-0.04865476065818876,4.615384615384615,3.8461538461538463,2017-02-10
2017-02-24,4468.702,228.171,177.833,4062.698,-0.01730359033763853,-0.046594199072508155,5.384615384615385,4.615384615384615,2017-02-17
2017-03-03,4458.018,148.385,156.01,4153.623,0.0382885354417303,-0.03736562257863132,6.923076923076923,5.384615384615385,2017-02-24
2017-03-10,4459.84,66.163,212.124,4181.553000000001,0.009464834887679609,-0.03136166547066926,7.6923076923076925,6.923076923076923,2017-03-03
2017-03-17,4469.577,23.416,226.51,4219.651,0.013166047980835668,-0.027261325292646077,8.846153846153847,7.6923076923076925,2017-03-10
2017-03-24,4478.236,54.245,251.013,4172.978,0.05806005272626967,-0.017184316948911413,21.153846153846153,8.846153846153847,2017-03-17
2017-03-31,4469.618,63.101,260.357,4146.160000000001,0.07668263429705482,-0.006868258133208228,35.0,21.153846153846153,2017-03-24
2017-04-07,4474.634,82.953,174.644,4217.036999999999,0.09908260795257945,0.006095891037439089,50.38461538461539,35.0,2017-03-31
2017-04-14,4484.492,119.157,105.528,4259.807,0.08156404273519832,0.016033954375232966,56.15384615384615,50.38461538461539,2017-04-07
2017-04-21,4479.27,229.485,116.567,4133.218000000001,0.06686719853118357,0.0238816912381523,59.61538461538461,56.15384615384615,2017-04-14
2017-04-28,4470.142,270.845,122.323,4076.9739999999997,0.04643059756914633,0.030096409955641387,60.76923076923077,59.61538461538461,2017-04-21
2017-05-05,4471.246,203.408,186.667,4081.171,0.044136160994682906,0.036747359438643094,62.30769230769231,60.76923076923077,2017-04-28
2017-05-12,4473.459,188.256,187.269,4097.933999999999,0.034582412333862535,0.041107081254555755,64.61538461538461,62.30769230769231,2017-05-05
2017-05-19,4467.108,172.891,167.158,4127.059,0.040896616623725304,0.04553216551817769,66.53846153846153,64.61538461538461,2017-05-12
2017-05-26,4470.852,163.058,184.946,4122.848,0.04036885064708367,0.04996850713238708,68.07692307692308,66.53846153846153,2017-05-19
2017-06-02,4459.914,189.831,256.176,4013.9069999999997,0.05062810545554061,0.05091770482575711,68.07692307692308,68.07692307692308,2017-05-26
2017-06-09,4462.443,154.76,165.138,4142.545,0.05553148348275685,0.05446129317922459,68.84615384615384,68.07692307692308,2017-06-02
2017-06-16,4476.269,163.941,163.056,4149.272000000001,0.042621649225875496,0.05672710865961227,68.84615384615384,68.84615384615384,2017-06-09
2017-06-23,4474.257,225.126,198.769,4050.361999999999,0.07051237287580692,0.0576849794403459,68.84615384615384,68.84615384615384,2017-06-16
2017-06-30,4463.347,197.597,263.699,4002.051,0.06379486250632209,0.05669361237952031,68.07692307692308,68.84615384615384,2017-06-23
2017-07-07,4467.272,165.044,240.029,4062.199,0.06283621388057267,0.05390542822013517,66.92307692307692,68.07692307692308,2017-06-30
2017-07-14,4466.702,162.156,179.172,4125.374000000001,0.04987211789290406,0.05146758784765099,66.53846153846153,66.92307692307692,2017-07-07
